Route_ID,From_MPT,To_MPT,Traffic_Link_ID,Route_Name,From_Description,To_Description,Functional_Class,FHWA_Urban_Area_Type,FHWA_Urban_Area_Code,FHWA_Urban_Area_Name,Seg_Length_Miles,AADT_2019,AADT_2018,AADT_2017,AADT_2016,AADT_2015,AADT_2014,AADT_2013,AADT_2012,AADT_2011,AADT_2010,AADT_2009,AADT_2008,AADT_2007,AADT_2006,AADT_2005,AADT_2004,AADT_2003,AADT_2002,REGION,Shape_Length
1241022X000,-0.00000002,2.75197553,AL000979,Circle Hot Springs Road (Steese Highway),STEESE EXPRESSWAY/HIGHWAY (1520000),DEADWOOD CREEK BR# 0819 BEGIN DECK,4,3,99999,Rural,2.75197555,177,121,174,204,286,209,151,186,119,120,174,216,205,,77,89,65,100,NORTHERN,4428.884135
1241022X000,2.75197553,8.37185675,AL000980,Circle Hot Springs Road (Steese Highway),DEADWOOD CREEK BR# 0819 BEGIN DECK,PORTAGE CREEK ROAD (152058),7,3,99999,Rural,5.61988122,138,102,109,134,145,119,97,130,112,89,119,104,70,,60,67,62,100,NORTHERN,9044.340281
1241023X000,-0.00000002,6.88460746,AL002128,U.S. Creek Road (Steese Highway),STEESE EXPRESSWAY/HIGHWAY (1520000),ROAD END,4,3,99999,Rural,6.88460748,83,93,94,79,,,50,50,49,50,49,45,49,,28,20,25,25,NORTHERN,11079.72387
1260000X000,131.8475418,174.9818788,AL003196,Dalton Highway (Dalton Highway),GOBBLERS KNOB TURNOUT,SLATE CREEK BR# 1332 BEGIN DECK,3,3,99999,Rural,43.13433698,161,196,160,238,190,230,161,161,128,146,220,,,,,,,,NORTHERN,69418.12524
1260000X000,8.29120389,24.30352056,AL003161,Dalton Highway (Dalton Highway),71 APL/AMS 2 (PUMP 390.5) PIPELINE ROAD,HESS CREEK BR# 1213 BEGIN DECK,3,3,99999,Rural,16.01231667,187,231,211,238,236,290,335,320,362,329,275,,,,,,,,NORTHERN,25769.37729
1260000X000,-0.00000002,8.29120389,AL001999,Dalton Highway (Dalton Highway),ELLIOTT HIGHWAY (153000),71 APL/AMS 2 (PUMP 390.5) PIPELINE ROAD,3,3,99999,Rural,8.29120391,201,247,214,241,227,310,355,350,328,329,300,288,278,,185,200,200,125,NORTHERN,13343.42596
1260000X000,174.9818788,188.7618805,AL003195,Dalton Highway (Dalton Highway),SLATE CREEK BR# 1332 BEGIN DECK,MILEPOST 189,3,3,99999,Rural,13.78000164,186,346,340,372,244,265,202,204,146,135,205,,,,,,,,NORTHERN,22176.80732
1260000X000,55.54304571,131.8475418,AL000868,Dalton Highway (Dalton Highway),YUKON RIV AKA E.L. PATTON BR# 0271 BEGIN DECK,GOBBLERS KNOB TURNOUT,3,3,99999,Rural,76.30449613,162,203,195,180,215,240,220,250,306,156,245,245,244,,170,270,270,254,NORTHERN,122800.4286
1260000X000,24.30352056,55.54304571,AL000866,Dalton Highway (Dalton Highway),HESS CREEK BR# 1213 BEGIN DECK,YUKON RIV AKA E.L. PATTON BR# 0271 BEGIN DECK,3,3,99999,Rural,31.23952515,196,239,244,267,294,288,302,302,259,260,251,280,261,,169,224,199,223,NORTHERN,50275.24292
1260000X000,253.9056776,334.606165,AL000869,Dalton Highway (Dalton Highway),ATIGUN RIVER #1 BR# 1439 BEGIN DECK,HAPPY VALLEY ROAD,3,3,99999,Rural,80.7004874,145,141,150,217,187,170,135,150,119,120,175,190,184,,167,238,237,275,NORTHERN,129875.105
1260000X000,334.606165,374.7752492,AL003162,Dalton Highway (Dalton Highway),HAPPY VALLEY ROAD,MILEPOST 375,3,3,99999,Rural,40.1690842,105,143,139,158,147,158,117,101,154,98,160,,,,,,,,NORTHERN,64646.00395
1260000X000,334.606165,374.7752492,AL003162,Dalton Highway (Dalton Highway),HAPPY VALLEY ROAD,MILEPOST 375,3,3,99999,Rural,40.1690842,105,143,139,158,147,158,117,101,154,98,160,,,,,,,,NORTHERN,64646.00395
1260000X000,374.7752492,414.2108429,AL200003,Dalton Highway (Dalton Highway),MILEPOST 375,LAKE COLLEEN DRIVE EAST (150980),3,3,99999,Rural,39.4355937,173,235,228,265,228,,,,,,,,,,,,,,NORTHERN,63465.56296
1260000X000,188.7618805,253.9056776,AL003194,Dalton Highway (Dalton Highway),MILEPOST 189,ATIGUN RIVER #1 BR# 1439 BEGIN DECK,3,3,99999,Rural,65.1437971,125,185,164,203,162,184,145,163,110,129,195,,,,,,,,NORTHERN,104838.9886
1260000X000,188.7618805,253.9056776,AL003194,Dalton Highway (Dalton Highway),MILEPOST 189,ATIGUN RIVER #1 BR# 1439 BEGIN DECK,3,3,99999,Rural,65.1437971,125,185,164,203,162,184,145,163,110,129,195,,,,,,,,NORTHERN,104838.9886
1261005X000,-0.00000002,2.80517437,AL003073,Wiseman Road (Dalton Highway),DALTON HIGHWAY (150000),ROAD END,3,3,99999,Rural,2.80517439,50,67,73,58,58,64,53,72,58,50,25,25,25,,28,34,74,,NORTHERN,4514.499576
2001000X000,-0.00000002,0.17327495,AL001509,Salmon River Spur Road (Hyder),SALMON RIVER ROAD (290200),ROAD END,6,3,99999,Rural,0.17327497,380,373,416,427,356,349,342,290,444,313,313,311,196,,677,673,708,717,SOUTHCOAST,278.859523
2001001X000,11.0047378,11.71037124,AL001508,Salmon River Road (Hyder),SALMON RIVER SPUR ROAD (290230),ROAD END,6,3,99999,Rural,0.70563344,132,130,145,149,155,,155,150,158,159,159,158,175,,175,174,183,183,SOUTHCOAST,1135.609224
2001001X000,7.0283306,11.0047378,AL002938,Salmon River Road (Hyder),ROAD BEGIN/CANADIAN BORDER,SALMON RIVER SPUR ROAD (290230),6,3,99999,Rural,3.9764072,438,430,373,382,336,329,329,445,640,486,487,484,72,,587,582,613,,SOUTHCOAST,6399.419852
2001001X000,0,7.0283306,AL300436,Salmon River Road (Hyder),Road Begin,Fish Creek Bridge Begin #1217,7,3,99999,Rural,7.0283306,256,252,219,225,,,,,,,,,,,,,,,SOUTHCOAST,11311.02435
2021000X000,0,0.073937,AL300418,Mission Avenue (Haines),KLUKWAN ROAD (298066),SIXTH STREET (298071),6,3,99999,Rural,0.073937,107,81,94,75,,,,,,,,,,,,,,,SOUTHCOAST,118.9902648
2021003X000,1.00910234,1.73834287,AL002590,Small Tracts Road (Haines),SMALL TRACTS SPUR,MUD BAY ROAD (298022),6,3,99999,Rural,0.72924053,328,322,322,331,323,436,428,360,368,699,681,275,297,,20,358,377,406,SOUTHCOAST,1173.601211
2021003X000,-0.00000002,1.00910234,AL001809,Small Tracts Road (Haines),MUD BAY ROAD (298022),SMALL TRACTS SPUR,6,3,99999,Rural,1.00910236,610,599,599,676,658,905,887,280,244,311,303,525,570,,864,777,818,848,SOUTHCOAST,1623.996014
2021005X000,-0.00000002,0.06746174,AL001822,Haines Ferry Terminal Road (Haines),HAINES HIGHWAY/LUTAK ROAD (298150),ROAD END/INSIDE PASSAGE MARINE ROUTE,3,3,99999,Rural,0.06746176,43,43,43,48,50,,50,50,48,50,49,49,49,,49,48,51,51,SOUTHCOAST,108.5693897
2021006X000,2.2647478,3.08719648,AL001816,Mosquito Lake Road (Haines),KELSALL ROAD,ROAD END/MOSQUITO LAKE,6,3,99999,Rural,0.82244868,22,22,22,27,27,32,31,35,33,41,40,40,44,,56,53,56,56,SOUTHCOAST,1323.605583
2021006X000,-0.00000002,2.2647478,AL001814,Mosquito Lake Road (Haines),HAINES HIGHWAY (298000),KELSALL ROAD,7,3,99999,Rural,2.26474782,130,128,128,145,160,,160,155,134,171,167,167,186,,156,152,160,156,SOUTHCOAST,3644.765529
2021007X000,2.10339151,2.3072664,AL300414,Chilkat State Park Road (Haines),ASPEN COURT,MUD BAY ROAD (298022),7,3,99999,Rural,0.20387489,134,132,132,150,,,,,,,,,,,,,,,SOUTHCOAST,328.1055366
2021008X000,-0.00000002,1.01833355,AL001808,FAA Road (Haines),MUD BAY ROAD (298022),Lily Lake Road,7,3,99999,Rural,1.01833357,218,214,214,219,214,260,255,250,259,349,340,340,371,,249,247,260,269,SOUTHCOAST,1638.852262
2021010X000,0.23833195,0.71551481,AL001801,Allen/Menaker Road (Haines),COMSTOCK ROAD (298014),ROAD END,6,3,99999,Rural,0.47718286,42,42,42,43,42,52,52,55,54,184,180,180,195,,227,160,168,168,SOUTHCOAST,767.9529249
2021010X000,-0.00000002,0.23833195,AL002970,Allen/Menaker Road (Haines),UNION STREET (298016),COMSTOCK ROAD (298014),6,3,99999,Rural,0.23833197,333,327,327,304,296,519,509,435,449,601,585,585,632,,546,542,571,570,SOUTHCOAST,383.5588851
2021012X000,-0.00000002,0.48923859,AL001810,Sawmill Road (Haines),HAINES HIGHWAY (298000),ROAD END,6,3,99999,Rural,0.48923861,233,229,229,247,241,186,182,420,436,332,324,324,353,,354,351,370,384,SOUTHCOAST,787.3547731
2021013X000,0.72673818,0.98561208,AL002603,3rd Avenue (Haines),UNION STREET (298016),YOUNG ROAD (298047),7,3,99999,Rural,0.2588739,319,314,314,321,290,,290,285,298,285,278,278,309,,309,307,323,323,SOUTHCOAST,416.6180631
2021013X000,-0.00000002,0.57958292,AL002088,3rd Avenue (Haines),MUD BAY ROAD (298022),HAINES HIGHWAY (298000),5,3,99999,Rural,0.57958294,833,818,818,929,905,1116,1125,1102,1138,1450,1412,1412,1535,,1538,1026,1080,1080,SOUTHCOAST,932.7501569
2021013X000,0.57958292,0.6507963,AL002607,3rd Avenue (Haines),HAINES HIGHWAY (298000),DALTON STREET,5,3,99999,Rural,0.07121338,400,393,393,410,400,564,553,540,556,452,440,440,477,,610,1022,1076,1106,SOUTHCOAST,114.6070522
2021013X000,0.6507963,0.72673818,AL002604,3rd Avenue (Haines),DALTON STREET,UNION STREET (298016),7,3,99999,Rural,0.07594188,315,310,310,293,286,411,403,400,416,172,168,168,182,,744,739,778,778,SOUTHCOAST,122.216842
2021014X000,-0.00000002,0.32395431,AL003122,Young Road (Haines),HAINES HIGHWAY/LUTAK ROAD (298150),BJORNSTAD STREET,7,3,99999,Rural,0.32395433,195,192,192,218,235,,235,230,201,256,250,250,,,,,,,SOUTHCOAST,521.3549459
2021015X000,-0.00000002,1.14536307,AL001813,Klukwan Road (Haines),HAINES HIGHWAY (298000),ROAD END/CEMETERY,6,3,99999,Rural,1.14536309,82,62,72,56,60,108,106,105,110,91,89,92,99,,117,96,101,104,SOUTHCOAST,1843.286841
2021016X000,-0.00000002,0.10382276,AL001800,Main Street (Haines),FRONT STREET (298010),HAINES HIGHWAY/LUTAK ROAD (298150),5,3,99999,Rural,0.10382278,1439,1413,1413,1542,1250,,1250,1225,1422,1356,1320,1320,1467,,1241,1291,1359,1408,SOUTHCOAST,167.0868448
2021017X000,12.50630949,20.47844362,AL002235,Haines Highway (Haines),MILEPOST 13,MILEPOST 21,3,3,99999,Rural,7.97213413,400,393,393,356,347,450,447,500,518,478,466,435,471,,597,603,635,637,SOUTHCOAST,12829.93193
2021017X000,30.99864096,39.61633728,AL002308,Haines Highway (Haines),LITTLE BOULDER CREEK BR# 0744 BEGIN DECK,ROAD END/CANADIAN BORDER,7,3,99999,Rural,8.61769632,125,123,123,135,132,146,145,215,220,246,240,240,260,,299,180,189,188,SOUTHCOAST,13868.86556
2021017X000,3.05565729,12.50630949,AL001791,Haines Highway (Haines),AIRPORT ROAD (298300),MILEPOST 13,7,3,99999,Rural,9.4506522,364,358,358,393,383,594,580,565,584,480,468,520,569,,619,615,647,655,SOUTHCOAST,15209.38079
2021017X000,0.93761946,3.05565729,AL001790,Haines Highway (Haines),SAWMILL ROAD (298025),AIRPORT ROAD (298300),7,3,99999,Rural,2.11803783,1142,1121,1089,1068,1050,994,1006,985,1017,1087,1058,920,950,,955,948,998,1035,SOUTHCOAST,3408.658271
2021017X000,0.70189848,0.93761946,AL002591,Haines Highway (Haines),OLD HAINES HIGHWAY/BEACH ROAD (298020),SAWMILL ROAD (298025),6,3,99999,Rural,0.23572098,727,714,714,1263,1230,1599,1590,1610,1665,1928,1877,1415,1538,,1755,1742,1834,1825,SOUTHCOAST,379.3568944
2021017X000,-0.00000002,0.0731433,AL001787,Haines Highway (Haines),MAIN STREET (298018),3RD AVENUE (298006),5,3,99999,Rural,0.07314332,1060,1041,1041,1230,1198,1483,1493,1590,1643,2988,2909,2046,2224,,2668,2411,2538,2355,SOUTHCOAST,117.7129174
2021017X000,20.47844362,26.68818239,AL001792,Haines Highway (Haines),MILEPOST 21,MOSQUITO LAKE ROAD (298058),6,3,99999,Rural,6.20973877,382,375,375,308,300,362,360,506,523,472,461,415,450,,611,607,514,515,SOUTHCOAST,9993.625808
2021017X000,26.68818239,30.99864096,AL001793,Haines Highway (Haines),MOSQUITO LAKE ROAD (298058),LITTLE BOULDER CREEK BR# 0744 BEGIN DECK,6,3,99999,Rural,4.31045857,176,173,173,183,179,198,197,275,284,274,267,315,343,,214,213,224,224,SOUTHCOAST,6937.024555
2021017X000,0.283518,0.70189848,AL001789,Haines Highway (Haines),6TH AVENUE,OLD HAINES HIGHWAY/BEACH ROAD (298020),5,3,99999,Rural,0.41838048,871,855,855,899,876,1051,1058,1325,1371,1366,1330,280,303,,1892,1491,1570,1541,SOUTHCOAST,673.3194695
2021017X000,0.0731433,0.283518,AL001788,Haines Highway (Haines),3RD AVENUE (298006),6TH AVENUE,7,3,99999,Rural,0.2103747,947,930,930,990,964,1182,1190,1240,1282,1291,1257,1765,1918,,1783,1881,1980,1895,SOUTHCOAST,338.5660126
2021019X000,-0.00000002,0.41191034,AL001797,Comstock Road (Haines),ALLEN/MENAKER ROAD (298019),ROAD END,6,3,99999,Rural,0.41191036,431,423,423,479,515,,515,505,438,559,545,545,545,,546,542,571,571,SOUTHCOAST,662.9067412
2021020X000,0.3823603,0.7325715,AL001799,Union Street (Haines),6TH AVENUE,1ST AVENUE UPPER,7,3,99999,Rural,0.3502112,470,462,462,678,660,643,639,662,684,1026,999,570,615,,816,810,853,884,SOUTHCOAST,563.6114404
2021020X000,-0.00000002,0.3823603,AL001798,Union Street (Haines),HAINES HIGHWAY (298000),6TH AVENUE,6,3,99999,Rural,0.38236032,692,680,680,747,685,,685,670,717,741,722,722,802,,711,706,743,778,SOUTHCOAST,615.3504951
2021021X000,-0.00000002,0.469483,AL002802,2nd Avenue (Haines),MUD BAY ROAD (298022),MAIN STREET (298018),5,3,99999,Rural,0.46948302,888,872,872,891,845,,845,825,825,912,888,888,888,,890,883,930,930,SOUTHCOAST,755.5611483
2021022X000,6.66396751,7.93431444,AL001806,Mud Bay Road (Haines),CHILKAT STATE PARK ROAD (298030),ROAD END,6,3,99999,Rural,1.27034693,81,80,80,89,87,131,130,125,130,120,117,340,370,,232,230,242,249,SOUTHCOAST,2044.42929
2021022X000,-0.00000002,0.16940796,AL002803,Mud Bay Road (Haines),OLD HAINES HIGHWAY/BEACH ROAD (298020),PORT CHILKOOT CAMPGROUND ENTRANCE,7,3,99999,Rural,0.16940798,723,710,710,507,494,600,610,600,612,601,585,1150,1241,,639,635,668,692,SOUTHCOAST,272.636244
2021022X000,0.16940796,0.51242339,AL001803,Mud Bay Road (Haines),PORT CHILKOOT CAMPGROUND ENTRANCE,SMALL TRACTS ROAD (298021),6,3,99999,Rural,0.34301543,790,776,776,920,896,1191,1199,1140,1176,986,960,960,1042,,979,972,1023,1055,SOUTHCOAST,552.0308743
2021022X000,0.51242339,2.33257629,AL001804,Mud Bay Road (Haines),SMALL TRACTS ROAD (298021),SMALL TRACTS ROAD (298021),6,3,99999,Rural,1.8201529,172,169,169,287,280,363,356,385,398,286,279,800,869,,408,578,426,440,SOUTHCOAST,2929.258014
2021022X000,2.33257629,5.289663,AL001805,Mud Bay Road (Haines),SMALL TRACTS ROAD (298021),Mud Bay Road Spur,6,3,99999,Rural,2.95708671,594,583,583,660,530,,530,525,610,582,567,567,630,,513,370,389,401,SOUTHCOAST,4758.979318
2021022X000,5.289663,6.66396751,AL002240,Mud Bay Road (Haines),Mud Bay Road Spur,CHILKAT STATE PARK ROAD (298030),6,3,99999,Rural,1.37430451,157,155,155,180,176,188,184,220,226,259,253,380,414,,254,252,265,273,SOUTHCOAST,2211.733119
2021023X000,0,0.1369916,AL300420,Sixth Street (Haines),MISSION AVENUE (298067),HAINES HIGHWAY (298000),6,3,99999,Rural,0.1369916,27,21,25,20,,,,,,,,,,,,,,,SOUTHCOAST,220.4671362
2021024X000,-0.00000002,0.39631949,AL001811,Piedad Road (Haines),HAINES HIGHWAY (298000),ROAD END,3,3,99999,Rural,0.39631951,135,133,133,285,278,272,267,225,247,248,242,242,262,,252,250,263,273,SOUTHCOAST,637.8156736
2021025X000,-0.00000002,0.1057797,AL001796,Allen Road (Haines),HAINES HIGHWAY (298000),OLD HAINES HIGHWAY/BEACH ROAD (298020),5,3,99999,Rural,0.10577972,230,226,226,256,250,346,339,320,328,524,512,512,556,,557,316,333,345,SOUTHCOAST,170.2362206
2021026X000,4.6988833,5.53069242,AL001821,Lutak Road (Haines),CHILKOOT LAKE ROAD (298101),ROAD END,7,3,99999,Rural,0.83180912,99,98,98,78,76,78,78,100,103,,,,,,,,,,SOUTHCOAST,1338.669695
2021026X000,-0.00000002,2.18315434,AL003387,Lutak Road (Haines),HAINES HIGHWAY/LUTAK ROAD (298150),SALMON RUN CAMPGROUND,7,3,99999,Rural,2.18315436,394,387,387,378,368,830,725,710,730,,,,,,,,,,SOUTHCOAST,3513.453371
2021026X000,2.18315434,4.6988833,AL001819,Lutak Road (Haines),SALMON RUN CAMPGROUND,CHILKOOT LAKE ROAD (298101),7,3,99999,Rural,2.51572896,353,347,347,330,322,302,302,425,438,,,,,,,,,,SOUTHCOAST,4048.681383
2021027X000,0.0191503,3.8729023,AL001817,Porcupine Road (Haines),CHILKAT LAKE ROAD (298065),ROAD END,7,3,99999,Rural,3.853752,127,125,125,188,179,179,176,155,163,192,187,209,225,,154,153,161,153,SOUTHCOAST,6202.02517
2021028X000,0,4.2443607,AL300417,Chilkat Lake Road (Haines),HAINES HIGHWAY (298000),ROAD END,3,3,99999,Rural,4.2443607,127,125,125,121,118,,,,,,,,,,,,,,SOUTHCOAST,6830.650145
2021029X000,-0.00000002,0.49867795,AL001794,Front Street (Haines),HAINES HIGHWAY/LUTAK ROAD (298150),MAIN STREET (298018),5,3,99999,Rural,0.49867797,204,201,201,228,222,188,184,240,250,328,320,320,344,,370,257,271,281,SOUTHCOAST,802.5460085
2021029X000,0.49867795,0.87008823,AL001795,Front Street (Haines),MAIN STREET (298018),OLD HAINES HIGHWAY/BEACH ROAD (298020),5,3,99999,Rural,0.37141028,625,614,614,607,591,594,598,930,806,1027,1000,1000,1089,,1004,762,802,831,SOUTHCOAST,597.7280424
2021030X000,-0.00000002,0.93848782,AL001802,Old Haines Highway/Beach Road (Haines),HAINES HIGHWAY (298000),MUD BAY ROAD (298022),5,3,99999,Rural,0.93848784,725,712,712,1105,1076,1646,1657,1685,1741,1997,1944,1310,1419,,3324,1987,2092,2092,SOUTHCOAST,1510.352803
2021030X000,0.93848782,1.9650415,AL001807,Old Haines Highway/Beach Road (Haines),MUD BAY ROAD (298022),END OF PAVEMENT,5,3,99999,Rural,1.02655368,441,433,433,451,439,615,603,425,438,1207,1175,1220,1324,,844,625,658,658,SOUTHCOAST,1652.081239
2021031X000,4.19788706,4.33979702,AL001818,Haines Highway/Lutak Road (Haines),HAINES FERRY TERMINAL ROAD (298200),LUTAK ROAD (298100),7,3,99999,Rural,0.14190996,827,812,812,891,725,,725,710,823,785,765,765,829,,299,296,312,312,SOUTHCOAST,228.3824288
2021031X000,0.69549557,4.19788706,AL001784,Haines Highway/Lutak Road (Haines),FRONT STREET (298010),HAINES FERRY TERMINAL ROAD (298200),3,3,99999,Rural,3.50239149,513,504,504,553,539,472,469,835,864,616,600,600,647,,918,1030,959,885,SOUTHCOAST,5636.563997
2021031X000,0.14654449,0.69549557,AL001785,Haines Highway/Lutak Road (Haines),UNION STREET (298016),FRONT STREET (298010),6,3,99999,Rural,0.54895108,866,850,850,1004,978,1197,1190,1300,1339,1457,1419,800,870,,1532,1451,1528,1567,SOUTHCOAST,883.4529162
2021031X000,-0.00000002,0.14654449,AL001786,Haines Highway/Lutak Road (Haines),HAINES HIGHWAY (298000),UNION STREET (298016),5,3,99999,Rural,0.14654451,896,880,880,1204,1172,1740,1755,1720,1774,1618,1575,1575,1711,,1614,2742,1687,1669,SOUTHCOAST,235.8409421
2041001X000,0.13576621,0.20291983,AL300432,7th Avenue (Skagway),STATE STREET (299535),BROADWAY (299550),7,3,99999,Rural,0.06715362,213,195,195,200,,,,,,,,,,,,,,,SOUTHCOAST,108.0734768
2041002X000,0,0.2373483,AL003317,Skagway Ferry Terminal Road (Skagway),ROAD BEGIN/INSIDE PASSAGE MARINE ROUTE,SKAGWAY FERRY TERMINAL ACCESS ROAD (299503),3,3,99999,Rural,0.2373483,421,947,947,970,1165,,1165,1140,1132,1135,,,,,,,,,SOUTHCOAST,381.9758538
2041003X000,1.4197143,7.1119698,AL001830,Skagway-Dyea Road (Skagway),SKAGWAY POINT OBSERVATION,TAIYA RIVER BR# 0309 BEGIN DECK,6,3,99999,Rural,5.6922555,308,291,291,298,270,265,110,107,113,114,240,240,256,,256,271,262,261,SOUTHCOAST,9160.719167
2041003X000,0,1.4197143,AL001829,Skagway-Dyea Road (Skagway),KLONDIKE HIGHWAY (299500),SKAGWAY POINT OBSERVATION,6,3,99999,Rural,1.4197143,430,410,410,420,374,367,270,259,227,228,404,404,361,,335,314,520,551,SOUTHCOAST,2284.857639
2041003X000,7.1119698,8.3731202,AL001831,Skagway-Dyea Road (Skagway),TAIYA RIVER BR# 0309 BEGIN DECK,West Creek Road,7,3,99999,Rural,1.2611504,461,238,238,244,95,,95,185,183,184,180,180,200,,201,212,205,204,SOUTHCOAST,2029.680823
2041004X000,-0.00000002,0.16453259,AL300427,Terminal Way (Skagway),STATE STREET (299535),FUEL TANK FARM,7,3,99999,Rural,0.16453261,79,73,73,75,,,,,,,,,,,,,,,SOUTHCOAST,264.7900187
2041005X000,0.13685348,0.27280332,AL300426,2nd Avenue (Skagway),STATE STREET (299535),CONGRESS WAY (299515),6,3,99999,Rural,0.13594984,372,341,341,350,,,,,,,,,,,,,,,SOUTHCOAST,218.7904828
2041006X000,0,0.254611,AL001824,State Street (Skagway),TERMINAL WAY (299507),3RD AVENUE,6,3,99999,Rural,0.254611,1295,1213,1213,1243,1063,1036,1320,1270,1260,1263,1233,1233,1265,,604,674,1255,1287,SOUTHCOAST,409.8304896
2041006X000,0.254611,0.519805,AL001825,State Street (Skagway),3RD AVENUE,8TH AVENUE,6,3,99999,Rural,0.265194,1911,1717,1716,1758,1575,1534,2010,1935,1918,1923,1872,1872,1729,,1911,1600,1993,1908,SOUTHCOAST,426.77177
2041006X000,0.519805,1.262293,AL001826,State Street (Skagway),8TH AVENUE,22ND AVENUE,3,3,99999,Rural,0.742488,1779,1674,1673,1714,1496,1384,1805,1737,1634,1638,1333,1333,1569,,1854,1633,1562,1575,SOUTHCOAST,1194.871992
2041006X000,1.262293,1.4308552,AL003315,State Street (Skagway),22ND AVENUE,KLONDIKE HIGHWAY (295500),3,3,99999,Rural,0.1685622,2106,1194,1194,1223,1035,1008,1035,995,3218,3226,,,,,,,,,SOUTHCOAST,271.2684027
2041007X000,0,0.1448341,AL001823,Broadway (Skagway),SKAGWAY FERRY TERMINAL ROAD (299501),1ST AVENUE (299502),3,3,99999,Rural,0.1448341,421,381,381,391,445,434,715,690,682,684,598,598,850,,611,508,905,866,SOUTHCOAST,233.2145777
2041007X000,0.1448341,0.2511246,AL002619,Broadway (Skagway),1ST AVENUE (299502),3RD AVENUE,6,3,99999,Rural,0.1062905,1032,1167,1167,1196,956,937,1300,1250,1167,1170,2081,2081,1881,,1860,1693,1462,1515,SOUTHCOAST,171.1509075
2041007X000,0.2511246,0.8846807,AL002620,Broadway (Skagway),3RD AVENUE,15th Avenue,7,3,99999,Rural,0.6335561,795,755,755,774,802,786,1045,1005,1855,1860,1834,1834,1559,,1261,2216,1605,1572,SOUTHCOAST,1020.163805
2041008X000,0,0.5741644,AL001832,Sanatorium Road (Skagway),KLONDIKE HIGHWAY (299500),ROAD END/TRIAL,7,3,99999,Rural,0.5741644,80,73,73,75,128,125,180,182,120,121,202,202,165,,151,163,126,120,SOUTHCOAST,924.0298462
2041009X000,1.431421,13.1079446,AL002605,Klondike Highway (Skagway),SANATORIUM ROAD (299530),ROAD END/CANADIAN BORDER,7,3,99999,Rural,11.6765236,396,394,394,404,376,366,365,361,448,450,302,302,412,,448,336,325,343,SOUTHCOAST,18793.45749
2041009X000,0,0.790775,AL001827,Klondike Highway (Skagway),STATE STREET (299535),SKAGWAY-DYEA ROAD (299520),6,3,99999,Rural,0.790775,1333,1105,1105,1132,1300,,1300,1270,1321,1325,1290,1290,1405,,1263,1246,1206,1200,SOUTHCOAST,1271.056375
2041009X000,0.790775,1.431421,AL001828,Klondike Highway (Skagway),SKAGWAY-DYEA ROAD (299520),SANATORIUM ROAD (299530),6,3,99999,Rural,0.640646,562,616,604,575,555,547,584,562,548,558,550,533,558,,588,621,601,599,SOUTHCOAST,1030.720481
2041010X000,0.0686276,0.2048683,AL003316,1st Avenue (Skagway),STATE STREET (299535),Alaska Street,6,3,99999,Rural,0.1362407,2818,2556,2555,2617,3150,,3150,3030,3000,3008,,,,,,,,,SOUTHCOAST,219.2585466
2041010X000,0,0.0686276,AL003318,1st Avenue (Skagway),BROADWAY (299550),STATE STREET (299535),6,3,99999,Rural,0.0686276,1295,2942,2941,3012,3680,,3680,3540,3510,3519,,,,,,,,,SOUTHCOAST,110.4456202
2041012X000,-0.00000002,0.46331622,AL300430,Congress Way (Skagway),ROAD BEGIN/CRUISE SHIP DOCK,2ND AVENUE (299504),6,3,99999,Rural,0.46331624,421,292,292,300,,,,,,,,,,,,,,,SOUTHCOAST,745.6366904
2061000X000,0.17866043,0.45289603,AL000187,Main Street (Homer),STERLING HIGHWAY (110000),PIONEER AVENUE (110100),3,3,99999,Rural,0.2742356,2393,2979,2446,2405,2527,2432,2509,2130,2224,2135,2380,2350,2469,,3020,3029,2640,2570,CENTRAL,441.3403079
2061000X000,0.06244561,0.17866043,AL002830,Main Street (Homer),BUNNELL AVENUE (110610),STERLING HIGHWAY (110000),3,3,99999,Rural,0.11621482,2340,2345,2185,2255,2237,2194,2151,1870,1953,1875,1810,1780,1866,,1980,1983,1898,1840,CENTRAL,187.0299332
2061002X000,-0.00000002,0.52089284,AL002975,FAA Road (Homer),STERLING HIGHWAY (110000),AIRPORT PARKING ENTRANCE,3,3,99999,Rural,0.52089286,903,1125,924,803,820,789,960,940,939,740,740,727,780,,743,670,658,500,CENTRAL,838.297458
2061003X000,1.44659668,2.08799563,AL001889,West Hill Road (Homer),HIGHLAND DRIVE,SKYLINE DRIVE WEST (110900),5,3,99999,Rural,0.64139895,1090,1357,1372,1349,1377,1421,1480,1440,1266,1087,1070,1790,1880,,1580,1580,1550,860,CENTRAL,1032.233646
2061003X000,-0.00000002,1.44659668,AL000188,West Hill Road (Homer),STERLING HIGHWAY (110000),HIGHLAND DRIVE,3,3,99999,Rural,1.4465967,1771,2595,2131,2095,2127,2047,2241,1960,2287,1963,1890,1860,1955,,2110,2112,2075,1810,CENTRAL,2328.076349
2061004X000,-0.00000002,0.49197392,AL000171,Lake Street (Homer),STERLING HIGHWAY (110000),EAST END ROAD (110300),3,3,99999,Rural,0.49197394,5657,5014,5247,5158,4857,4674,4938,5210,6161,5288,4349,4840,5067,,4740,4746,6110,6000,CENTRAL,791.7568685
